timestamp,goodput_bps,snd_cwnd,rtt_ms,retransmits,rttvar,pacing_rate,bytes_sent,delivery_rate
36.806,201914179.65,106,1.553,104,0.155,118552160,642957197,18263063
37.012,175971386.86,117,1.008,104,0.289,201560738,647355045,22897590
37.218,182040900.73,51,0.843,107,0.112,105106123,652105741,48163090
37.419,212238295.96,78,0.881,107,0.135,153687087,657382077,46847058
37.62,186954563.02,55,0.782,108,0.076,122131629,662100725,69319148
37.82,210552407.8,96,1.061,110,0.295,157182190,667375309,19052631
38.021,183462612.43,82,2.34,111,1.067,60877248,672064221,12701754
38.223,149413592.05,93,20.789,111,3.739,7773000,675857373,5550728
38.427,253520014.97,119,0.899,111,0.179,229972918,682251741,48590604
38.627,196746841.79,119,0.769,111,0.047,268712670,687102541,77927409
38.829,207052939.8,77,0.974,113,0.156,137243441,692377645,40259499
39.03,181665904.33,70,0.655,116,0.146,185520686,696899805,39720698
39.231,195391221.28,70,0.695,116,0.168,174978600,701915677,54641509
39.432,207110348.81,70,0.669,116,0.108,181777694,707025669,48957087
39.632,194682662.89,80,3.563,116,0.869,39014313,711986517,22486588
39.833,187147613.01,64,0.751,117,0.143,147905436,716640445,60417246
40.033,211735856.66,57,0.695,118,0.196,142431349,721869205,34438918
40.236,191364904.23,77,0.881,118,0.197,151716739,726719445,30252611
40.441,193973170.19,58,0.752,119,0.057,133927973,731699701,41427792
40.642,196256335.3,72,0.819,119,0.105,152593017,736709781,81348314
40.842,201584090.22,73,0.672,121,0.042,188616802,741661829,44804500
41.042,191259411.18,50,0.746,123,0.071,116441615,746478173,41839195
41.242,190156417.26,71,1.35,123,0.278,91359511,751305805,25029449
41.443,208811438.34,56,0.81,124,0.082,120037748,756518621,42903703
41.643,182644323.01,84,0.845,124,0.142,172706286,761059549,26050974
41.85,193745695.26,84,1.417,124,0.073,102996136,766137685,77764785
42.05,203595600.29,83,0.806,125,0.167,178795350,771120325,38736305
42.25,195143822.8,70,0.618,126,0.037,196775733,776001549,46353658
42.452,210128664.06,69,0.714,127,0.073,167801819,781311269,42249336
42.653,194421334.57,72,0.745,128,0.151,167929127,786296853,43985419
42.854,195773537.61,72,0.869,128,0.185,143904759,791199781,55026038
43.055,203735050.42,78,0.723,128,0.071,187394123,796285157,61498069
43.261,195618283.64,86,1.194,128,0.214,125140667,801390805,25345509
43.463,207841867.49,98,0.899,128,0.085,189336817,806541341,45534591
43.665,180230336.14,101,1.105,128,0.133,158821357,811096749,59673675
43.865,208023436.01,107,1.152,128,0.205,155992197,816274797,109345537
44.066,194758015.72,110,0.79,128,0.052,241829511,821189309,46884184
44.267,202942254.72,83,0.804,129,0.088,179379104,826370373,34633257
44.468,197739034.33,93,1.344,129,0.218,120168655,831217037,44192207
44.668,199193519.65,94,0.835,129,0.119,195610059,836332613,33817409
44.87,192181287.4,84,0.678,130,0.09,215198525,841112517,51920318
45.072,200839314.92,84,0.977,130,0.158,149394472,846192101,53679332
45.272,204736077.69,94,1.41,130,0.181,115819464,851326709,66552856
45.474,199913609.32,94,0.786,130,0.137,207672472,856284709,33016286
45.676,189800507.2,104,0.692,130,0.088,260906551,861134013,53795665
45.877,217112043.06,107,0.614,130,0.081,302806514,866573757,43957142
46.077,180366873.46,82,0.712,131,0.117,200046612,871061869,34606289
46.278,202675772.35,89,0.725,131,0.047,213084946,876268533,41091891
46.478,199329343.4,95,0.673,131,0.019,245277860,881155533,54029850
46.679,192276283.54,80,0.836,132,0.015,166103659,886028085,65271648
46.88,210974214.86,84,0.959,132,0.048,152059799,891248941,33011398
47.081,183953194.08,88,0.623,132,0.115,245242662,895867589,43578659
47.281,190779985.7,67,0.904,134,0.153,128728901,900718141,55202346
47.481,213221775.58,74,0.615,135,0.035,208864812,906026597,23855024
47.686,193519994.68,74,0.704,136,0.093,182483448,910941861,40319612
47.887,201578076.75,39,0.813,138,0.129,83327881,916053797,55455319
48.098,177341969.03,76,1.524,139,0.613,86616446,920787597,23389133
48.302,199791558.08,61,0.77,140,0.111,137631683,925842581,29787428
48.503,192467701.01,96,0.888,140,0.089,187690126,930635461,34476190
