timestamp,goodput_bps,snd_cwnd,rtt_ms,retransmits,rttvar,pacing_rate,bytes_sent,delivery_rate
16.366,238267655.03,61,0.79,39,0.208,134105456,473616301,31666003
16.57,251861785.14,67,1.051,41,0.155,110756760,480118037,37773913
16.771,245206041.63,92,0.735,41,0.105,217421557,486201533,37610389
16.975,235753821.69,75,0.744,42,0.147,175014268,492269725,35793258
17.178,256571051.36,114,1.265,42,0.202,156512711,498850885,27358992
17.382,236828590.8,114,1.153,42,0.098,171745009,504777549,30808510
17.582,224398670.31,114,1.473,42,0.341,134455387,510414613,8763500
17.788,236207859.39,94,0.801,43,0.065,203881291,516574413,40598130
17.988,259856948.75,109,1.188,43,0.233,159325678,523090413,31128987
18.188,252860802.86,126,1.612,43,0.324,135764731,529410933,81044776
18.39,233701748.63,66,0.759,45,0.025,151045900,535252221,61498069
18.59,248946383.15,80,0.793,46,0.084,175266193,541413517,128479616
18.792,255123044.67,105,1.172,46,0.13,155605970,547916517,74757744
18.996,249969572.88,115,0.826,46,0.089,241698215,554355773,35238938
19.196,253010047.16,124,1.23,46,0.175,175154882,560550069,118942857
19.397,252013216.41,134,0.93,46,0.051,250229339,566907021,56609053
19.598,247188082.35,143,1.514,46,0.293,164078778,573198597,45646234
19.8,256914438.44,104,1.01,47,0.046,178899047,579620509,64877025
20.0,241949001.34,119,0.859,47,0.131,240680226,585616677,68445378
20.207,244787656.14,129,1.111,47,0.189,201687459,592095029,48536312
20.413,251146455.95,138,1.581,47,0.626,151645090,598600893,14608555
20.613,239311911.83,109,1.331,48,0.336,142204335,604392901,59009404
20.813,242788275.85,115,1.263,48,0.044,158166815,610535317,128289676
21.016,256196051.2,126,1.124,48,0.034,194654456,617158469,57868561
21.218,248930073.01,102,1.0,49,0.11,177213048,623267589,48570230
21.418,232702254.12,86,0.615,50,0.067,242981463,629066885,51297906
21.625,239222468.98,103,1.356,50,0.253,131912880,635361341,33479768
21.829,263801483.25,121,1.209,50,0.014,173813867,642043861,79196734
22.031,232334506.86,121,0.871,50,0.121,241354111,647843101,65954451
22.239,244405308.52,134,0.968,50,0.174,240349316,654388061,51036065
22.44,252003626.19,141,1.279,50,0.267,191538434,660708581,25449696
22.642,246372993.06,148,0.95,50,0.197,270628571,666782941,25607717
22.843,235133157.48,153,0.92,50,0.206,288813470,672682093,59359006
23.047,261632930.25,114,1.128,51,0.037,175569598,679474677,63882352
23.248,240559364.57,122,0.826,51,0.24,256487840,685460709,47021967
23.448,239169879.91,83,1.457,53,0.06,98933836,691464269,49965493
23.649,255595696.33,83,0.67,54,0.072,215094407,697868781,84638230
23.852,252377925.16,90,0.852,54,0.077,183549295,704237085,64141749
24.053,236481697.02,105,0.775,54,0.189,235151280,710168093,50511627
24.258,234985437.9,93,1.683,55,0.165,95995722,716270045,61720695
24.459,260246459.94,107,1.148,55,0.037,161848269,722806317,61774744
24.749,87863318.36,79,1.254,56,0.406,109433303,725980341,49099876
24.95,185887252.3,119,0.745,57,0.329,277363380,730550781,28316444
25.156,53489778.95,119,1.142,57,0.217,180964358,731959157,22358823
25.357,127683353.4,120,0.578,57,0.023,360435609,735143309,54361774
25.558,134734398.99,88,0.897,58,0.214,170324477,738583805,62057142
25.759,119668420.0,89,0.728,58,0.118,212280576,741533381,38334536
25.962,133665918.56,91,0.845,58,0.102,187043146,744973829,50058898
26.163,123576145.58,91,0.645,58,0.054,244865040,748053725,52222950
26.369,128582030.76,63,0.895,59,0.087,122243216,751363901,32506122
26.571,128211696.19,64,0.75,59,0.185,148176415,754577461,35277962
26.771,131768779.42,66,0.646,59,0.189,177388399,757884245,60333333
26.972,126974256.84,41,0.578,61,0.043,123122229,761062677,47947019
27.174,129880431.92,40,0.709,62,0.112,97910195,764339509,34127946
27.375,130232742.57,33,1.195,63,0.257,47973896,767616341,33556179
27.577,125443724.47,51,1.22,63,0.263,72629935,770829453,27524779
