timestamp,goodput_bps,snd_cwnd,rtt_ms,retransmits,rttvar,pacing_rate,bytes_sent,delivery_rate
30.234,33925054.95,23,0.912,49,0.101,43809043,128395237,32841237
30.446,32091603.2,26,0.974,49,0.219,46341941,129246477,23084057
30.649,37554920.65,26,1.017,49,0.168,44384231,130196829,26557205
30.853,32109219.08,26,0.785,49,0.021,57496150,131015549,39671232
31.059,33098070.73,23,0.781,50,0.085,51146760,131868181,37788849
31.259,36547685.18,25,0.907,50,0.303,47894156,132785869,20209351
31.465,30470590.06,25,0.831,50,0.149,52266506,133572133,27594784
31.667,36546327.72,25,0.824,50,0.141,52670506,134488717,27053380
31.876,36419518.73,28,0.808,50,0.152,60213861,135439333,33462184
32.078,29720704.08,28,0.722,50,0.051,67316222,136193013,41203252
32.281,36313017.59,25,0.746,51,0.142,58230563,137111053,35429787
32.483,36250926.57,25,0.678,51,0.167,63988215,138028493,52654545
32.687,30793158.72,25,0.735,51,0.114,59031764,138815453,38196642
32.9,34446042.41,27,0.853,52,0.235,54984119,139732157,27204099
33.103,34943007.59,27,0.975,52,0.125,48099653,140616669,29118829
33.306,34775131.43,27,0.769,52,0.081,60948619,141501189,40169088
33.513,34320632.51,27,0.92,52,0.317,50946328,142386125,22441328
33.725,33322237.41,25,0.901,53,0.053,48199722,143271733,35633109
33.927,36279284.76,21,1.047,54,0.212,34822474,144188909,23392568
34.147,33403032.03,25,0.96,54,0.24,45226444,145106949,22022813
34.352,34603470.58,25,1.237,55,0.489,35113670,145991469,17600000
34.573,34382310.57,25,0.81,55,0.133,53580018,146941565,29958620
34.78,35321866.39,25,0.868,55,0.151,50031672,147858149,41371428
34.988,34140018.59,25,0.744,55,0.093,58318509,148743093,43106901
35.188,33999959.32,25,0.88,55,0.103,49356625,149595749,31708029
35.404,33969177.47,25,1.013,55,0.129,42882527,150512333,27345323
35.607,35008284.93,26,0.788,56,0.136,57277464,151398365,33232786
35.812,35720614.07,26,0.819,56,0.016,55111436,152315973,34807692
36.018,34326159.33,22,1.095,57,0.386,34882810,153199877,21264335
36.227,32580525.97,24,0.827,57,0.186,50410879,154051301,35045104
36.452,36176404.17,23,0.982,58,0.291,40681817,155067853,22228070
36.652,33992831.94,25,0.793,58,0.225,54736178,155919277,28815920
36.861,33849337.45,19,0.674,59,0.092,48919281,156805269,35221621
37.072,33620123.53,28,0.987,59,0.07,49274895,157688741,30749034
37.276,33296008.51,20,0.686,60,0.122,50640437,158542021,34558472
37.483,36924960.88,23,0.786,61,0.151,50837716,159491861,34401727
37.688,33178465.65,23,0.841,61,0.171,47506448,160344165,31642039
37.893,31974762.62,19,0.805,62,0.086,41011677,161163509,29651877
38.114,35586755.29,24,0.764,63,0.124,54566437,162146277,36881506
38.321,36707369.46,24,0.614,63,0.092,67863954,163095693,45443651
38.523,31137456.0,26,1.195,63,0.266,37789711,163881957,19719844
38.735,34485519.28,17,0.682,65,0.074,43304672,164800789,2174174
38.937,36656683.75,26,0.937,65,0.116,48170171,165718397,30166666
39.138,27731529.59,32,0.985,65,0.284,56406999,166456565,30517441
39.351,30322858.65,24,0.744,66,0.198,56004566,167225597,31330197
39.552,39264512.77,24,0.643,66,0.103,64830781,168208805,41805774
39.752,33984432.22,24,0.682,66,0.147,61102417,169059917,38707168
39.959,30442941.29,24,0.906,66,0.048,46029139,169846309,34216970
40.162,38740844.61,25,0.912,67,0.135,47625051,170829813,33674418
40.364,27153663.77,25,0.824,67,0.135,52718446,171517397,36963374
40.568,37126614.92,25,0.852,67,0.075,50941072,172467285,31375947
40.772,36336440.74,25,0.773,67,0.065,56187550,173427309,44146341
40.974,29730367.81,25,0.826,67,0.148,52543090,174139829,30808510
41.205,34046317.28,29,0.68,67,0.02,74049081,175122765,47264094
41.414,38818304.17,29,0.862,67,0.159,58398261,176137965,39645371
41.619,33329750.75,31,0.668,67,0.084,80576813,176990637,38736305
41.824,30608974.06,31,0.699,67,0.041,77005861,177777077,46302325
42.046,35471802.34,31,0.881,67,0.098,61098085,178760013,33567966
42.247,39161536.89,26,0.726,68,0.107,62195973,179743085,39770287
42.448,29961557.04,26,0.833,68,0.122,54210409,180496453,42050505
42.654,34313523.46,25,1.054,69,0.194,41209533,181381613,25151364
42.861,38130482.44,25,1.119,69,0.262,38803037,182364637,23773134
43.061,29972337.16,25,2.808,69,1.704,15465266,183118277,19028785
43.277,34078463.8,24,0.959,70,0.101,43456975,184034557,27367697
43.504,35587437.99,24,1.248,70,0.386,33402002,185050453,17635897
43.704,39487779.39,24,0.862,70,0.072,48378654,186033645,34648055
43.918,27168497.38,27,1.199,70,0.198,39112296,186798189,23933884
44.128,35994404.55,30,1.049,70,0.035,49693040,187705845,29070745
44.329,35330947.41,33,0.961,70,0.147,59621315,188590533,29869058
44.533,31989845.55,23,1.113,71,0.151,35907277,189408949,24965517
44.739,35677933.45,24,1.05,71,0.208,39692944,190326981,24582053
44.94,33713877.29,24,0.819,71,0.114,50872095,191178405,31929437
45.147,33117896.93,26,1.073,71,0.081,42094199,192029829,30139366
45.353,35583229.7,19,0.965,72,0.132,34185244,192948741,15255487
45.557,33448296.74,27,0.982,72,0.22,47775152,193799325,25857142
45.759,35023082.67,27,0.65,72,0.099,72149480,194684053,55789842
45.969,36187860.21,27,0.78,72,0.115,60118789,195634541,35833520
46.17,31392265.77,24,0.861,73,0.267,48413757,196421797,29035745
46.374,37269927.5,24,0.868,73,0.202,47995856,197371597,17053533
46.575,34989953.47,25,0.857,73,0.188,50636747,198283837,27607244
46.778,32416834.54,26,0.995,73,0.23,46556846,199075893,25989743
47.006,33419988.05,26,0.883,73,0.161,51156518,200026709,26909734
47.206,37953277.98,28,0.773,73,0.126,62889384,200976877,35032258
47.41,32059053.22,28,0.749,73,0.095,64957009,201795237,37173594
47.62,32525295.56,32,1.231,73,0.212,45159959,202648109,21797849
47.826,35564943.48,32,0.871,73,0.221,63783424,203564693,36636144
48.026,35425575.49,32,1.017,73,0.043,54660309,204450397,29042979
48.232,33175427.57,32,1.052,73,0.201,52823370,205302269,26305532
48.434,34940392.59,34,0.987,73,0.049,59833801,206186997,31919839
48.641,34198746.92,34,0.803,73,0.146,73526322,207071749,30898157
48.841,35342376.85,34,0.75,73,0.123,78718720,207956581,35434927
49.047,34413707.01,34,0.667,73,0.033,88473830,208841253,45704447
49.25,34874564.19,24,0.844,74,0.181,49395795,209726085,33708502
49.45,33986404.27,26,0.798,75,0.15,56586942,210578061,35353001
49.671,32140842.23,27,1.024,75,0.071,45810032,211462141,30470265
49.871,39279154.18,27,0.775,75,0.128,60486962,212445677,36121475
50.074,31063977.3,29,0.792,75,0.253,63584100,213232213,30455066
50.284,32257670.25,29,1.105,75,0.403,45576393,214084189,18476830
50.484,36431073.74,32,1.001,75,0.07,55547652,215040149,44007843
50.686,32883718.81,33,0.938,75,0.194,61114628,215820621,25213930
50.891,34554528.2,24,0.874,76,0.196,47680320,216705629,30024505
51.095,34633004.36,24,0.709,76,0.05,58756463,217590357,43818431
51.312,33785359.85,23,0.706,77,0.095,56597344,218507837,39919799
51.521,35125275.1,23,0.902,77,0.166,44282326,219425501,30780036
51.726,35801782.23,27,1.327,77,0.257,35344345,220342709,20712613
51.938,30862020.57,26,0.907,78,0.206,49796197,221160917,29266602
52.139,36545527.4,24,0.739,79,0.097,56411768,222078973,38707168
52.339,34072804.37,24,0.696,79,0.116,59852744,222931693,37477647
52.547,32768263.28,26,1.142,79,0.213,39529782,223783485,22889347
52.75,36216684.6,26,0.782,79,0.173,57753403,224700325,30778743
52.963,31974152.83,25,1.046,80,0.345,41504836,225583221,23387640
53.17,34210026.6,24,0.958,81,0.148,43496636,226437597,28339235
53.374,37248677.0,24,0.876,81,0.281,47585109,227387829,26141287
53.596,30746449.78,24,1.115,81,0.225,37376114,228238957,24354740
53.799,37443166.44,30,0.609,81,0.02,85473252,229190477,52222950
54.002,34907852.46,30,0.795,81,0.139,65559503,230074973,33232786
54.206,31994267.26,24,0.943,82,0.135,44193826,230893197,28750902
54.42,33139365.79,24,0.73,83,0.105,57097244,231777853,36680337
54.633,36808564.72,24,0.94,83,0.161,44322997,232761045,26154351
54.836,35049446.14,24,0.65,83,0.117,64071288,233646885,42026385
55.045,29969069.39,25,0.978,84,0.032,44394481,234432045,30347305
55.255,36225937.26,25,1.108,84,0.205,39183673,235383613,22673309
55.458,33559810.17,24,0.813,85,0.111,51286579,236235197,30622356
55.663,33173800.24,24,0.696,85,0.054,59842008,237087133,40110803
55.87,36889677.07,24,0.926,85,0.277,45004613,238037613,23389133
56.07,32663537.87,24,0.682,85,0.087,61124807,238856205,48120845
56.272,33849333.42,24,0.962,85,0.202,43327168,239709149,28621743
56.476,38574348.07,24,0.994,85,0.218,41917225,240691797,27676802
56.678,29786201.04,30,0.754,85,0.119,69089463,241445797,34476190
56.878,36646462.28,30,0.75,85,0.127,69469265,242363277,46449093
57.108,34220806.62,30,1.047,85,0.301,49764200,243346341,22951008
57.313,33177384.29,30,0.806,85,0.218,64674937,244198325,28628511
57.522,32674012.44,24,1.069,86,0.2,39001543,245080693,24315701
57.723,39033188.05,17,0.704,87,0.113,41944195,246032045,38704402
57.923,30241756.73,25,0.832,87,0.144,52164515,246786925,34228160
58.13,34179023.57,25,1.082,87,0.166,40129330,247671181,28596050
58.337,39249438.93,27,0.754,87,0.147,62221750,248687213,32048289
58.538,27495580.08,29,0.573,87,0.079,87903009,249375477,62218750
58.738,36502912.0,22,0.863,88,0.273,44282884,250292109,27222918
58.939,35259588.46,26,0.94,88,0.203,48054886,251178005,29039197
59.142,28333123.83,27,0.98,88,0.083,47866547,251897941,25926589
59.389,34089544.99,27,1.086,88,0.153,43170186,252946293,23905660
59.627,35259327.46,33,0.812,88,0.166,70573292,253994645,25967549
59.829,38789293.3,33,0.938,88,0.224,61098348,254977837,25008635
