goodput_mbps,snd_cwnd,rtt_ms,loss,rttvar,pacing_rate,bytes_sent,delivery_rate,cwnd_x_loss,bdp_estimate,goodput_mbps_lag1,snd_cwnd_lag1,rtt_ms_lag1,loss_lag1,rttvar_lag1,pacing_rate_lag1,bytes_sent_lag1,delivery_rate_lag1,cwnd_x_loss_lag1,bdp_estimate_lag1,goodput_mbps_lag2,snd_cwnd_lag2,rtt_ms_lag2,loss_lag2,rttvar_lag2,pacing_rate_lag2,bytes_sent_lag2,delivery_rate_lag2,cwnd_x_loss_lag2,bdp_estimate_lag2,target_delta_cwnd,eta_sample_weight
43.03153533,463,107.113,0.0,1.734,6421562,64723747,5238865,0.0,4609.2368438022895,40.898764,450.0,108.702,0.0,6.996,6150024.0,63592215.0,5162957.0,0.0,4445.777444328,40.245964289999996,438.0,105.22,0.0,0.991,6184117.0,62505251.0,4958380.0,0.0,4234.680362593799,11.0,0.0
41.86503318,474,106.916,0.0,4.888,6586231,65875087,5245236,0.0,4476.041887472879,43.03153533,463.0,107.113,0.0,1.734,6421562.0,64723747.0,5238865.0,0.0,4609.2368438022895,40.898764,450.0,108.702,0.0,6.996,6150024.0,63592215.0,5162957.0,0.0,4445.777444328,11.0,0.0
44.141115979999995,485,106.083,0.0,2.588,6791954,67062329,5504849,0.0,4682.622006506339,41.86503318,474.0,106.916,0.0,4.888,6586231.0,65875087.0,5245236.0,0.0,4476.041887472879,43.03153533,463.0,107.113,0.0,1.734,6421562.0,64723747.0,5238865.0,0.0,4609.2368438022895,10.0,0.0
46.05909067,495,104.862,0.0,0.424,7012709,68287949,5735491,0.0,4829.84836583754,44.141115979999995,485.0,106.083,0.0,2.588,6791954.0,67062329.0,5504849.0,0.0,4682.622006506339,41.86503318,474.0,106.916,0.0,4.888,6586231.0,65875087.0,5245236.0,0.0,4476.041887472879,9.0,0.0
47.75681322,504,106.033,0.0,2.349,7061367,69519759,5663044,0.0,5063.79817615626,46.05909067,495.0,104.862,0.0,0.424,7012709.0,68287949.0,5735491.0,0.0,4829.84836583754,44.141115979999995,485.0,106.083,0.0,2.588,6791954.0,67062329.0,5504849.0,0.0,4682.622006506339,9.0,0.0
45.49257107,513,104.541,0.0,0.304,7290032,70776329,5976788,0.0,4755.838872228869,47.75681322,504.0,106.033,0.0,2.349,7061367.0,69519759.0,5663044.0,0.0,5063.79817615626,46.05909067,495.0,104.862,0.0,0.424,7012709.0,68287949.0,5735491.0,0.0,4829.84836583754,8.0,0.0
50.5506897,521,105.053,0.0,0.487,7367669,72045279,6025498,0.0,5310.5016050541,45.49257107,513.0,104.541,0.0,0.304,7290032.0,70776329.0,5976788.0,0.0,4755.838872228869,47.75681322,504.0,106.033,0.0,2.349,7061367.0,69519759.0,5663044.0,0.0,5063.79817615626,7.0,0.0
48.71629743,528,108.578,0.0,7.18,7224270,73338989,6105231,0.0,5289.51814235454,50.5506897,521.0,105.053,0.0,0.487,7367669.0,72045279.0,6025498.0,0.0,5310.5016050541,45.49257107,513.0,104.541,0.0,0.304,7290032.0,70776329.0,5976788.0,0.0,4755.838872228869,7.0,0.0
49.568846969999996,535,107.345,0.0,5.335,7404092,74651269,6215614,0.0,5320.96787799465,48.71629743,528.0,108.578,0.0,7.18,7224270.0,73338989.0,6105231.0,0.0,5289.51814235454,50.5506897,521.0,105.053,0.0,0.487,7367669.0,72045279.0,6025498.0,0.0,5310.5016050541,7.0,0.0
49.497436619999995,542,106.101,0.0,3.489,7588932,76006879,6425626,0.0,5251.727522818619,49.568846969999996,535.0,107.345,0.0,5.335,7404092.0,74651269.0,6215614.0,0.0,5320.96787799465,48.71629743,528.0,108.578,0.0,7.18,7224270.0,73338989.0,6105231.0,0.0,5289.51814235454,5.0,0.0
51.91534767,547,105.021,0.0,0.329,7737693,77331539,6261729,0.0,5452.2017276510705,49.497436619999995,542.0,106.101,0.0,3.489,7588932.0,76006879.0,6425626.0,0.0,5251.727522818619,49.568846969999996,535.0,107.345,0.0,5.335,7404092.0,74651269.0,6215614.0,0.0,5320.96787799465,6.0,0.0
51.08711165,553,107.313,0.0,0.48,7655519,78700767,6332805,0.0,5482.31121249645,51.91534767,547.0,105.021,0.0,0.329,7737693.0,77331539.0,6261729.0,0.0,5452.2017276510705,49.497436619999995,542.0,106.101,0.0,3.489,7588932.0,76006879.0,6425626.0,0.0,5251.727522818619,3.0,0.0
47.33811596,556,104.829,1.0,0.774,7879381,79707261,6418466,556.0,4962.40735797084,51.08711165,553.0,107.313,0.0,0.48,7655519.0,78700767.0,6332805.0,0.0,5482.31121249645,51.91534767,547.0,105.021,0.0,0.329,7737693.0,77331539.0,6261729.0,0.0,5452.2017276510705,0.0,0.0
31.85482007,556,105.035,0.0,0.508,7863928,81093821,6553257,0.0,3345.87102605245,47.33811596,556.0,104.829,1.0,0.774,7879381.0,79707261.0,6418466.0,556.0,4962.40735797084,51.08711165,553.0,107.313,0.0,0.48,7655519.0,78700767.0,6332805.0,0.0,5482.31121249645,1.0,0.0
52.36393129,557,104.996,0.0,0.391,7881016,82468001,6517087,0.0,5498.003329724839,31.85482007,556.0,105.035,0.0,0.508,7863928.0,81093821.0,6553257.0,0.0,3345.87102605245,47.33811596,556.0,104.829,1.0,0.774,7879381.0,79707261.0,6418466.0,556.0,4962.40735797084,1.0,0.0
52.06470867,558,105.496,0.0,0.538,7857737,83855799,6498809,0.0,5492.61850585032,52.36393129,557.0,104.996,0.0,0.391,7881016.0,82468001.0,6517087.0,0.0,5498.003329724839,31.85482007,556.0,105.035,0.0,0.508,7863928.0,81093821.0,6553257.0,0.0,3345.87102605245,1.0,0.0
53.01047578,559,105.026,0.0,0.373,7907093,85248549,6549577,0.0,5567.478229270279,52.06470867,558.0,105.496,0.0,0.538,7857737.0,83855799.0,6498809.0,0.0,5492.61850585032,52.36393129,557.0,104.996,0.0,0.391,7881016.0,82468001.0,6517087.0,0.0,5498.003329724839,1.0,0.0
49.36030123,560,105.44,1.0,1.237,7890117,86658631,4328785,560.0,5204.5501616912,53.01047578,559.0,105.026,0.0,0.373,7907093.0,85248549.0,6549577.0,0.0,5567.478229270279,52.06470867,558.0,105.496,0.0,0.538,7857737.0,83855799.0,6498809.0,0.0,5492.61850585032,0.0,0.0
41.050641490000004,560,106.412,1.0,2.832,7818047,87605701,6366192,560.0,4368.280862233881,49.36030123,560.0,105.44,1.0,1.237,7890117.0,86658631.0,4328785.0,560.0,5204.5501616912,53.01047578,559.0,105.026,0.0,0.373,7907093.0,85248549.0,6549577.0,0.0,5567.478229270279,0.0,0.0
34.17228707,560,104.836,0.0,0.495,7935566,88997213,6142657,0.0,3582.4858872705204,41.050641490000004,560.0,106.412,1.0,2.832,7818047.0,87605701.0,6366192.0,560.0,4368.280862233881,49.36030123,560.0,105.44,1.0,1.237,7890117.0,86658631.0,4328785.0,560.0,5204.5501616912,1.0,0.0
53.70695437,561,104.871,0.0,0.38,7947055,90373869,6514556,0.0,5632.302011736269,34.17228707,560.0,104.836,0.0,0.495,7935566.0,88997213.0,6142657.0,0.0,3582.4858872705204,41.050641490000004,560.0,106.412,1.0,2.832,7818047.0,87605701.0,6366192.0,560.0,4368.280862233881,1.0,0.0
51.907036170000005,562,105.057,0.0,0.893,7947164,91760429,6602540,0.0,5453.197498911691,53.70695437,561.0,104.871,0.0,0.38,7947055.0,90373869.0,6514556.0,0.0,5632.302011736269,34.17228707,560.0,104.836,0.0,0.495,7935566.0,88997213.0,6142657.0,0.0,3582.4858872705204,1.0,0.0
52.39391171,563,105.079,0.0,0.565,7959647,93159369,6615096,0.0,5505.499848575089,51.907036170000005,562.0,105.057,0.0,0.893,7947164.0,91760429.0,6602540.0,0.0,5453.197498911691,53.70695437,561.0,104.871,0.0,0.38,7947055.0,90373869.0,6514556.0,0.0,5632.302011736269,1.0,0.0
51.03421396,564,104.964,0.0,0.356,7982531,94543453,6235541,0.0,5356.75523409744,52.39391171,563.0,105.079,0.0,0.565,7959647.0,93159369.0,6615096.0,0.0,5505.499848575089,51.907036170000005,562.0,105.057,0.0,0.893,7947164.0,91760429.0,6602540.0,0.0,5453.197498911691,-164.0,0.0
40.668960799999994,400,105.348,2.0,0.269,5640693,95164929,4801551,800.0,4284.393682358399,51.03421396,564.0,104.964,0.0,0.356,7982531.0,94543453.0,6235541.0,0.0,5356.75523409744,52.39391171,563.0,105.079,0.0,0.565,7959647.0,93159369.0,6615096.0,0.0,5505.499848575089,6.0,0.0
21.522540420000002,406,104.64,0.0,0.27,5764041,96175137,4532550,0.0,2252.1186295488,40.668960799999994,400.0,105.348,2.0,0.269,5640693.0,95164929.0,4801551.0,800.0,4284.393682358399,51.03421396,564.0,104.964,0.0,0.356,7982531.0,94543453.0,6235541.0,0.0,5356.75523409744,13.0,0.0
38.828884,419,104.975,0.0,0.421,5929663,97194011,4851115,0.0,4076.0620979,21.522540420000002,406.0,104.64,0.0,0.27,5764041.0,96175137.0,4532550.0,0.0,2252.1186295488,40.668960799999994,400.0,105.348,2.0,0.269,5640693.0,95164929.0,4801551.0,800.0,4284.393682358399,13.0,0.0
40.052068979999994,432,105.215,0.0,0.754,6099656,98252501,4992173,0.0,4214.078437730699,38.828884,419.0,104.975,0.0,0.421,5929663.0,97194011.0,4851115.0,0.0,4076.0620979,21.522540420000002,406.0,104.64,0.0,0.27,5764041.0,96175137.0,4532550.0,0.0,2252.1186295488,11.0,0.0
39.86651168,443,108.87,0.0,2.52,6044973,99329561,5144629,0.0,4340.2671266016005,40.052068979999994,432.0,105.215,0.0,0.754,6099656.0,98252501.0,4992173.0,0.0,4214.078437730699,38.828884,419.0,104.975,0.0,0.421,5929663.0,97194011.0,4851115.0,0.0,4076.0620979,12.0,0.0
41.82942912,455,106.007,0.0,2.851,6376409,100427667,5071919,0.0,4434.212292723841,39.86651168,443.0,108.87,0.0,2.52,6044973.0,99329561.0,5144629.0,0.0,4340.2671266016005,40.052068979999994,432.0,105.215,0.0,0.754,6099656.0,98252501.0,4992173.0,0.0,4214.078437730699,9.0,0.0
48.22607155,464,104.703,1.0,0.213,6583519,101609957,5238085,464.0,5049.41436949965,41.82942912,455.0,106.007,0.0,2.851,6376409.0,100427667.0,5071919.0,0.0,4434.212292723841,39.86651168,443.0,108.87,0.0,2.52,6044973.0,99329561.0,5144629.0,0.0,4340.2671266016005,0.0,0.0
29.69245424,464,104.789,0.0,0.377,6578101,102742727,5450949,0.0,3111.44258735536,48.22607155,464.0,104.703,1.0,0.213,6583519.0,101609957.0,5238085.0,464.0,5049.41436949965,41.82942912,455.0,106.007,0.0,2.851,6376409.0,100427667.0,5071919.0,0.0,4434.212292723841,1.0,0.0
42.840062329999995,465,108.957,0.0,2.03,6340152,103809883,5369004,0.0,4667.7246712898095,29.69245424,464.0,104.789,0.0,0.377,6578101.0,102742727.0,5450949.0,0.0,3111.44258735536,48.22607155,464.0,104.703,1.0,0.213,6583519.0,101609957.0,5238085.0,464.0,5049.41436949965,0.0,0.0
37.04804297,465,107.129,1.0,2.795,6448307,104816377,2979891,465.0,3968.91979533313,42.840062329999995,465.0,108.957,0.0,2.03,6340152.0,103809883.0,5369004.0,0.0,4667.7246712898095,29.69245424,464.0,104.789,0.0,0.377,6578101.0,102742727.0,5450949.0,0.0,3111.44258735536,0.0,0.0
32.58251194,465,108.919,1.0,3.799,6342320,105832775,1950362,465.0,3548.8546179928603,37.04804297,465.0,107.129,1.0,2.795,6448307.0,104816377.0,2979891.0,465.0,3968.91979533313,42.840062329999995,465.0,108.957,0.0,2.03,6340152.0,103809883.0,5369004.0,0.0,4667.7246712898095,1.0,0.0
43.898682380000004,466,104.996,0.0,0.865,6593454,106987829,5514661,0.0,4609.18605517048,32.58251194,465.0,108.919,1.0,3.799,6342320.0,105832775.0,1950362.0,465.0,3548.8546179928603,37.04804297,465.0,107.129,1.0,2.795,6448307.0,104816377.0,2979891.0,465.0,3968.91979533313,1.0,0.0
45.86970517,467,105.427,0.0,0.92,6580598,108128027,5403373,0.0,4835.9054069575905,43.898682380000004,466.0,104.996,0.0,0.865,6593454.0,106987829.0,5514661.0,0.0,4609.18605517048,32.58251194,465.0,108.919,1.0,3.799,6342320.0,105832775.0,1950362.0,465.0,3548.8546179928603,1.0,0.0
43.41439421,468,105.271,0.0,0.751,6604446,109275653,5457245,0.0,4570.27669288091,45.86970517,467.0,105.427,0.0,0.92,6580598.0,108128027.0,5403373.0,0.0,4835.9054069575905,43.898682380000004,466.0,104.996,0.0,0.865,6593454.0,106987829.0,5514661.0,0.0,4609.18605517048,-134.0,0.0
34.90992697,334,104.562,2.0,0.292,4745389,110283385,4647583,668.0,3650.25178383714,43.41439421,468.0,105.271,0.0,0.751,6604446.0,109275653.0,5457245.0,0.0,4570.27669288091,45.86970517,467.0,105.427,0.0,0.92,6580598.0,108128027.0,5403373.0,0.0,4835.9054069575905,6.0,0.0
19.86157244,340,105.029,0.0,0.334,4809151,111130177,3564909,0.0,2086.04109180076,34.90992697,334.0,104.562,2.0,0.292,4745389.0,110283385.0,4647583.0,668.0,3650.25178383714,43.41439421,468.0,105.271,0.0,0.751,6604446.0,109275653.0,5457245.0,0.0,4570.27669288091,10.0,0.0
