timestamp,goodput_bps,snd_cwnd,rtt_ms,retransmits,rttvar,pacing_rate,bytes_sent,delivery_rate
30.221,16828799.3,189,104.825,53,0.348,2678537,148998121,2139051
30.436,17903032.05,195,108.088,53,3.804,2680127,149490845,1984144
30.645,18466476.76,201,105.462,53,0.454,2831381,149973665,2272483
30.858,19281273.88,207,104.94,53,0.436,2930411,150498577,2394584
31.067,19045031.02,211,104.517,53,0.255,2999141,150996253,2466229
31.279,20118857.11,215,104.933,53,0.458,3043870,151523641,2470639
31.49,19717752.51,219,105.102,53,0.524,3095526,152060933,2446873
31.705,16092150.06,219,105.805,54,1.978,3074940,152502899,1107543
31.916,21226564.55,220,106.926,54,1.449,3056618,153040191,2468955
32.127,19633587.6,221,104.878,54,0.721,3130449,153581197,2536253
32.34,15484022.35,221,107.548,55,2.445,3052729,154002117,996601
32.555,20929562.34,222,104.859,55,0.456,3145195,154564169,2612215
32.892,11811479.8,158,105.211,58,0.735,2230972,154820435,1780832
33.102,9257942.24,162,105.21,58,0.871,2287485,155226499,1837589
33.303,16161906.6,169,105.538,58,0.829,2378916,155639991,1952106
33.525,15499163.84,175,105.092,58,0.367,2473814,156073291,2026070
33.727,16303442.91,181,106.47,58,1.393,2525530,156501639,2068970
33.928,17884838.34,186,104.765,58,0.729,2637531,156959699,2182814
34.132,18326784.6,192,105.047,58,0.356,2715310,157427663,2213279
34.349,17388228.49,196,105.323,58,1.232,2764612,157910483,2229679
34.563,17608357.89,200,105.679,58,1.326,2811529,158385875,2298784
34.772,18996112.44,203,104.57,58,0.274,2883970,158881075,2385470
34.986,19065115.03,207,104.721,58,0.202,2936543,159403511,2414639
35.192,19694913.86,209,104.624,58,0.53,2967667,159913567,2464931
35.403,20517588.17,212,105.999,58,0.545,2971224,160448383,2443099
35.61,19138228.79,214,105.896,58,2.096,3002165,160953487,2503944
35.83,19752446.35,216,108.014,58,3.622,2970790,161495731,2344530
36.039,19946842.58,218,104.558,58,0.21,3097408,162023119,2551554
36.495,8834565.36,156,104.921,62,0.741,2761025,162508415,341127
36.706,12549880.6,156,107.485,62,4.713,2156143,162756015,817994
36.917,13042271.11,160,104.91,62,0.374,2265705,163119987,1753441
37.127,15011479.35,164,105.226,62,0.744,2315365,163528527,1795007
37.337,15388720.19,168,104.662,62,0.71,2384622,163932115,1925664
37.549,15437757.92,171,105.694,62,0.45,2403513,164348083,1888012
37.758,17557082.18,173,104.862,62,0.433,2450903,164788811,2004782
37.968,15508736.38,176,105.04,62,0.31,2489197,165222111,2037320
38.179,17476763.16,178,107.457,62,0.707,2460847,165657887,2028997
38.399,15161658.27,180,105.336,62,1.646,2538598,166101091,1802201
38.612,16704413.59,182,105.139,62,0.8,2571614,166556675,2068020
38.824,16991311.65,183,106.266,62,2.338,2558336,167002355,2008697
